2022-11-10 22:20:03,297 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:03,298 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:03,298 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:04,241 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:08,989 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:08,989 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:09,028 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:09,034 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:09,034 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:18,880 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:18,884 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:18,884 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:19,622 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:19,623 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:19,623 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:19,976 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:19,977 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:19,977 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:20,775 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
2022-11-10 22:20:21,194 INFO    MainThread:3926 [wandb_init.py:_pause_backend():389] pausing backend
2022-11-10 22:20:21,194 INFO    MainThread:3926 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-11-10 22:20:21,895 INFO    MainThread:3926 [wandb_init.py:_resume_backend():398] resuming backend
